Close,High,Low,Open,Volume
ES=F,ES=F,ES=F,ES=F,ES=F
3940.75,3943.75,3891.5,3914.5,1520955
3990.0,3992.5,3934.5,3941.0,1398769
4003.5,4021.5,3954.0,3991.75,2102587
4018.25,4024.25,3961.75,4003.0,1456784
4009.5,4035.25,3996.75,4020.0,1423931
3945.75,4033.5,3943.75,4008.5,1902551
3915.5,3948.75,3901.75,3945.25,1896890
3988.5,3990.5,3911.75,3925.0,1620355
4036.5,4056.75,3980.25,3987.0,1594736
4032.75,4047.5,4005.25,4036.5,1472856
4032.0,4040.5,3963.25,4039.0,1760515
4075.5,4077.0,4027.25,4031.0,1613804
4084.25,4109.25,4057.25,4065.0,1587936
4032.5,4086.0,4029.5,4077.0,1786112
4090.0,4091.25,4007.5,4039.25,1790751
4132.25,4163.25,4048.5,4085.75,2000400
4191.5,4208.5,4136.75,4145.5,2290729
4147.75,4194.0,4132.5,4176.0,2354996
4123.5,4143.0,4104.0,4134.25,1560324
4175.75,4188.25,4098.25,4123.5,2180936
4130.5,4179.25,4121.25,4167.25,1804101
4091.75,4170.25,4078.25,4132.25,1828571
4099.75,4104.25,4060.75,4098.0,1744956
4147.25,4150.75,4078.75,4105.0,1376325
4145.5,4186.5,4103.75,4149.75,2379034
4158.25,4161.75,4113.0,4141.25,1611550
4099.75,4168.5,4095.0,4159.0,2042993
4087.5,4096.0,4055.75,4095.5,2008448
4005.75,4089.25,4002.0,4083.0,1883040
3999.0,4025.0,3983.75,4007.5,1925300
4018.75,4034.25,3974.25,4010.0,1955820
3975.75,4023.25,3947.5,4015.25,2063242
3988.0,4024.75,3973.0,3976.5,1621961
3975.5,4003.75,3965.0,3991.5,1847930
3956.5,3991.0,3943.0,3968.5,2042321
3984.75,3995.25,3925.0,3959.75,1836555
4049.75,4053.0,3974.0,3983.0,1665102
4052.5,4082.5,4041.75,4049.25,1528845
3989.75,4064.5,3982.5,4053.75,2141615
3995.0,4003.25,3971.5,3990.0,1831712
3920.0,4019.75,3909.5,3997.0,2547423
3862.75,3941.75,3846.25,3919.0,3285811
3856.75,3938.75,3808.75,3887.75,2750477
3920.5,3938.0,3855.25,3865.75,1606509
3892.75,3931.0,3834.0,3920.5,833643
3960.5,3966.5,3863.25,3892.75,466914
3957.050048828125,3974.0,3923.0,3962.25,2224268
3983.0,3989.5,3897.25,3963.75,1818807
4035.75,4043.25,3981.75,3986.5,1531670
3970.5,4073.75,3966.25,4038.75,1802929
3978.0,4039.5,3948.5,3972.75,2236954
4001.25,4010.75,3937.0,3988.75,1944981
4007.25,4034.25,3997.5,4008.0,1304572
4001.5,4023.75,3980.75,4013.5,1224495
4057.5,4061.25,4006.0,4006.5,1389352
4080.0,4087.75,4052.5,4058.0,1328529
4137.75,4142.5,4078.0,4081.0,1695840
4153.75,4157.75,4122.75,4127.0,1380286
4129.0,4171.75,4115.25,4152.5,1582414
4117.25,4135.5,4099.0,4134.0,1470176
4132.0,4135.25,4096.5,4113.75,73009
4136.25,4143.0,4098.75,4139.0,1167715
4136.5,4151.75,4128.75,4138.5,1221824
4119.0,4177.75,4113.5,4137.5,1853671
4172.75,4177.0,4110.25,4117.5,1458785
4163.75,4189.0,4138.0,4168.75,1882896
4176.75,4180.5,4148.0,4174.25,1298123
4180.0,4198.25,4164.5,4177.0,1427797
4178.5,4187.5,4150.5,4176.0,1292622
4152.5,4173.5,4137.0,4172.25,1768379
4156.75,4161.0,4135.25,4153.75,1645161
4159.5,4164.25,4133.5,4150.0,1328041
4093.25,4158.5,4091.5,4157.25,1770908
4076.0,4116.25,4068.75,4110.25,1814741
4153.75,4166.5,4080.75,4085.5,1686692
4188.5,4193.75,4131.5,4151.0,1753803
4185.75,4206.25,4178.5,4190.0,1240490
4136.75,4191.5,4105.5,4179.5,2034176
4107.5,4167.0,4095.0,4133.25,1658392
4075.75,4118.0,4062.25,4087.0,1994772
4150.25,4163.25,4076.75,4077.25,1545895
4152.75,4161.0,4137.5,4151.0,1026014
4134.0,4153.0,4131.0,4150.5,1000924
4152.0,4173.25,4112.25,4133.0,1887587
4143.75,4168.5,4121.5,4152.75,1473383
4138.0,4164.5,4111.75,4144.5,1434601
4150.0,4156.25,4123.0,4132.25,1179165
4123.0,4151.5,4120.0,4148.25,1316691
4171.5,4179.0,4122.0,4126.0,1584910
4212.0,4215.75,4161.25,4171.25,1760668
4204.75,4227.25,4191.5,4215.5,1713351
4205.0,4221.75,4186.5,4189.0,1302845
4158.75,4222.75,4153.0,4207.5,1685056
4126.0,4166.25,4114.0,4158.0,1911903
4159.75,4175.5,4131.5,4157.0,1966626
4213.25,4221.25,4146.0,4157.0,1744425
4215.0,4243.25,4200.0,4239.75,1957579
4190.5,4217.75,4174.0,4213.0,2138566
4228.0,4239.75,4178.0,4188.5,1868363
4288.0,4297.75,4229.0,4231.75,1955603
4281.0,4305.75,4273.0,4288.0,1668759
4289.75,4294.75,4268.5,4279.75,1548125
4274.25,4304.75,4269.25,4292.25,1925195
4298.25,4302.5,4262.75,4273.25,1664333
4304.75,4325.5,4284.0,4297.75,2176645
4342.75,4346.5,4305.25,4306.5,1665175
4371.75,4377.75,4335.75,4345.0,1317118
4374.25,4394.75,4339.75,4372.0,758316
4426.5,4441.0,4350.0,4378.75,486414
4453.35009765625,4453.35009765625,4415.25,4424.75,1895105
4434.75,4462.0,4410.5,4458.0,1540416
4409.25,4438.5,4403.5,4430.25,1468258
4423.75,4427.0,4393.0,4410.0,1384002
4389.0,4426.25,4381.5,4425.75,1550992
4370.25,4403.0,4368.5,4390.0,1622416
4418.75,4424.75,4371.5,4375.75,1512256
4417.5,4430.25,4399.25,4414.0,1689461
4435.75,4438.0,4409.75,4423.75,1628750
4488.25,4498.0,4433.0,4435.25,1774940
4492.25,4494.0,4479.5,4485.5,641289
4483.75,4493.75,4466.25,4492.0,1193759
4447.0,4483.5,4419.5,4481.75,1741520
4434.0,4476.0,4431.5,4441.25,1691644
4444.25,4448.25,4411.25,4437.5,1361155
4473.5,4478.5,4439.0,4445.75,1340232
4507.5,4523.75,4470.0,4471.0,1784296
4543.5,4551.5,4509.25,4510.5,1158193
4536.75,4560.5,4531.0,4539.5,1381069
4553.75,4565.75,4528.0,4536.0,1057965
4587.75,4594.5,4544.75,4550.25,1301460
4597.0,4609.25,4582.25,4582.75,1538747
4565.5,4594.25,4557.25,4593.25,1527727
4564.75,4590.0,4561.75,4566.25,1432643
4583.5,4592.5,4560.0,4564.25,1203661
4596.0,4608.75,4579.25,4584.5,1219737
4595.25,4610.75,4573.75,4604.75,1372426
4564.25,4634.5,4553.75,4594.75,1924565
4606.5,4616.5,4558.0,4566.0,1573973
4614.5,4619.25,4595.25,4608.75,1299434
4601.25,4621.75,4591.0,4617.75,1212261
4537.25,4593.5,4527.75,4580.0,1917865
4521.75,4547.5,4505.75,4534.25,1764076
4498.0,4560.75,4493.75,4523.5,2044936
4537.75,4541.75,4500.5,4500.5,1397301
4518.5,4541.0,4482.0,4539.5,1696546
4485.75,4536.25,4478.25,4516.5,1640285
4485.75,4544.75,4473.5,4493.25,2227022
4480.75,4496.25,4459.0,4487.75,1511048
4506.0,4507.75,4465.0,4485.0,1277132
4454.0,4517.75,4447.0,4505.75,1492516
4420.0,4467.25,4417.0,4453.25,1499218
4384.5,4436.75,4377.75,4420.5,1630481
4382.75,4396.0,4350.0,4379.25,1746289
4412.5,4421.0,4372.25,4382.5,1361470
4399.25,4440.0,4394.25,4410.25,1375651
4447.0,4476.25,4399.5,4400.0,1306640
4386.0,4485.5,4378.5,4470.5,1783795
4414.25,4429.0,4365.25,4384.5,1853335
4442.25,4449.5,4414.5,4418.0,1266414
4506.75,4509.5,4433.5,4444.0,1444714
4524.25,4530.75,4496.25,4508.75,1397669
4516.0,4541.25,4512.75,4527.0,1395751
4521.5,4547.75,4507.25,4516.75,1416762
4502.5,4531.25,4499.25,4521.25,1391805
4471.5,4503.75,4447.0,4500.0,1600128
4456.25,4471.75,4434.25,4469.5,1602226
4461.75,4477.5,4443.0,4458.25,1686158
4490.25,4493.5,4459.25,4463.5,1714266
4465.0,4491.0,4458.75,4487.75,1153961
4468.75,4481.0,4446.75,4464.5,690872
4506.0,4513.0,4470.25,4471.75,454906
4491.72021484375,4517.75,4480.0,4508.0,1825966
4501.5,4514.5,4487.0,4499.5,1155158
4490.0,4509.5,4462.25,4503.25,1422950
4447.0,4508.0,4443.25,4491.25,1482206
4372.0,4447.0,4366.5,4445.0,1998638
4361.0,4399.0,4357.25,4370.25,1736576
4378.75,4383.5,4338.25,4365.0,1561595
4314.75,4382.0,4305.5,4382.0,1758048
4313.5,4336.5,4277.0,4320.25,1965913
